Timestamp,AccX,AccY,AccZ,MagX,MagY,MagZ,GyrX,GyrY,GyrZ,LinAccX,LinAccY,LinAccZ
1698280200538,0.94570965,0.40222588,9.7324295,0.969644,0.4640826,9.747554,NaN,NaN,NaN,NaN,NaN,NaN
1698280200537,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,0.002443461,0.0,0.009576807,-0.0023942017,0.062249243
1698280200548,0.90261406,0.4261679,9.830592,0.9694184,0.46451136,9.747556,NaN,NaN,NaN,0.0047884034,0.011971008,-0.016759412
1698280200547,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.010995574,0.0,NaN,NaN,NaN
1698280200557,0.92655605,0.3854665,9.830592,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280200558,NaN,NaN,NaN,0.96928877,0.4644947,9.747569,0.0,0.007330383,-0.0012217305,-0.033518825,0.035913024,0.079008654
1698280200568,0.90740246,0.4285621,9.7803135,0.96790856,0.46484172,9.74769,0.0,0.0036651916,0.0,NaN,NaN,NaN
1698280200567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.009576807,-0.0023942017,0.079008654
1698280200578,0.9768343,0.320823,9.818622,NaN,NaN,NaN,NaN,NaN,NaN,-0.02873042,0.038307227,0.02873042
1698280200577,NaN,NaN,NaN,0.96802896,0.4637547,9.747729,-0.0012217305,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280200588,0.93613285,0.35194764,9.7324295,NaN,NaN,NaN,-0.002443461,-0.0036651916,0.0,0.038307227,-0.06703765,0.06703765
1698280200587,NaN,NaN,NaN,0.96796966,0.46288002,9.747777,NaN,NaN,NaN,NaN,NaN,NaN
1698280200598,0.89782566,0.39264908,9.698911,0.96796227,0.46281448,9.747781,0.0,-0.002443461,0.0,NaN,NaN,NaN
1698280200597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,-0.035913024,-0.016759412
1698280200607,0.92176765,0.4429273,9.821015,NaN,NaN,NaN,0.0012217305,0.0061086523,0.0,NaN,NaN,NaN
1698280200608,NaN,NaN,NaN,0.96834654,0.46324328,9.747723,NaN,NaN,NaN,-0.038307227,0.0023942017,-0.050278235
1698280200618,0.89303726,0.4261679,9.842564,0.9682502,0.46368933,9.747711,0.0036651916,0.0012217305,0.0,NaN,NaN,NaN
1698280200617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.01436521,0.05267244,0.06943185
1698280200627,0.866701,0.4285621,9.782708,NaN,NaN,NaN,NaN,NaN,NaN,-0.04309563,0.035913024,0.090979666
1698280200628,NaN,NaN,NaN,0.9672893,0.4655214,9.747719,0.0036651916,0.0,0.0,NaN,NaN,NaN
1698280200638,0.92895025,0.3854665,9.758766,0.96722186,0.4650807,9.747746,NaN,NaN,NaN,NaN,NaN,NaN
1698280200637,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,-0.004886922,0.0,-0.06703765,0.038307227,0.031124622
1698280200647,0.92655605,0.4357447,9.77792,NaN,NaN,NaN,NaN,NaN,NaN,-0.0047884034,-0.0047884034,0.007182605
1698280200648,NaN,NaN,NaN,0.9664624,0.46454307,9.747848,-0.002443461,-0.004886922,0.0,NaN,NaN,NaN
1698280200658,0.92176765,0.36870706,9.742006,0.9669414,0.4639379,9.747829,0.0012217305,-0.007330383,0.0,-0.007182605,0.04309563,0.02633622
1698280200668,0.8762778,0.38307226,9.744401,0.9681312,0.46439978,9.747689,0.0061086523,-0.012217305,-0.0012217305,NaN,NaN,NaN
1698280200667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.011971008,-0.021547815,-0.007182605
1698280200678,0.94570965,0.3854665,9.82341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280200677,NaN,NaN,NaN,0.9697013,0.46484655,9.747512,0.0,0.0,0.0,-0.059855044,-0.007182605,-0.0047884034
1698280200688,0.93613285,0.38067806,9.787497,0.96988827,0.46441683,9.747514,NaN,NaN,NaN,0.007182605,-0.0047884034,0.07182605
1698280200687,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280200698,0.9600749,0.40222588,9.821015,NaN,NaN,NaN,0.0012217305,0.0,0.0,0.0,-0.009576807,0.035913024
1698280200697,NaN,NaN,NaN,0.9696501,0.46348077,9.7475815,NaN,NaN,NaN,NaN,NaN,NaN
1698280200708,0.90500826,0.36870706,9.78989,0.96997476,0.46398467,9.747526,0.0012217305,0.0,-0.0012217305,0.023942016,0.009576807,0.06943185
1698280200718,0.91697925,0.38307226,9.813833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280200717,NaN,NaN,NaN,0.96909225,0.46272653,9.747673,0.002443461,-0.002443461,-0.0012217305,-0.02873042,-0.021547815,0.038307227
1698280200727,0.90261406,0.45729253,9.763555,0.96849984,0.4637243,9.7476845,NaN,NaN,NaN,-0.016759412,-0.007182605,0.062249243
1698280200728,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,-0.002443461,-0.0012217305,NaN,NaN,NaN
1698280200738,0.90979666,0.4237737,9.785102,NaN,NaN,NaN,-0.0036651916,0.002443461,0.0,NaN,NaN,NaN
1698280200737,NaN,NaN,NaN,0.96845955,0.46425375,9.7476635,NaN,NaN,NaN,-0.031124622,0.06464344,0.011971008
1698280200748,0.9816227,0.38307226,9.773131,0.97023857,0.4645489,9.747473,-0.0012217305,-0.002443461,0.0,NaN,NaN,NaN
1698280200747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.023942016,0.031124622,0.033518825
1698280200758,0.94810385,0.4213795,9.7563715,NaN,NaN,NaN,-0.0012217305,0.0,-0.0012217305,0.045489833,-0.007182605,0.021547815
1698280200757,NaN,NaN,NaN,0.97078675,0.46448973,9.74742,NaN,NaN,NaN,NaN,NaN,NaN
1698280200767,0.8882488,0.4285621,9.816227,NaN,NaN,NaN,0.004886922,-0.009773844,-0.0012217305,0.011971008,0.02873042,0.0047884034
1698280200768,NaN,NaN,NaN,0.970272,0.46481922,9.747457,NaN,NaN,NaN,NaN,NaN,NaN
1698280200777,0.90021986,0.40222588,9.82341,NaN,NaN,NaN,NaN,NaN,NaN,-0.045489833,0.035913024,0.06464344
1698280200778,NaN,NaN,NaN,0.9709151,0.4653674,9.747366,0.002443461,0.0,-0.0012217305,NaN,NaN,NaN
1698280200787,0.93613285,0.40940848,9.753978,NaN,NaN,NaN,NaN,NaN,NaN,-0.033518825,0.007182605,0.07182605
1698280200788,NaN,NaN,NaN,0.9709705,0.46543378,9.747357,-0.0012217305,0.002443461,0.0,NaN,NaN,NaN
1698280200798,0.9576807,0.39504328,9.782708,NaN,NaN,NaN,-0.0036651916,0.0012217305,0.0,NaN,NaN,NaN
1698280200797,NaN,NaN,NaN,0.9706918,0.46420667,9.747444,NaN,NaN,NaN,0.0,0.01436521,0.0023942017
1698280200808,0.9888053,0.36870706,9.768343,0.9715516,0.46329632,9.747401,NaN,NaN,NaN,NaN,NaN,NaN
1698280200807,NaN,NaN,NaN,NaN,NaN,NaN,-0.004886922,0.002443461,-0.0012217305,0.021547815,0.0,0.031124622
1698280200817,0.92895025,0.36391866,9.82341,NaN,NaN,NaN,0.0,-0.0061086523,0.0,0.05267244,-0.023942016,0.016759412
1698280200818,NaN,NaN,NaN,0.97151595,0.4624605,9.747444,NaN,NaN,NaN,NaN,NaN,NaN
1698280200827,0.9576807,0.4213795,9.765948,0.9731744,0.46321037,9.747244,NaN,NaN,NaN,NaN,NaN,NaN
1698280200828,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.002443461,0.0,-0.0047884034,-0.02873042,0.07182605
1698280200837,0.9744401,0.39983168,9.80665,0.9731095,0.46221355,9.747297,NaN,NaN,NaN,NaN,NaN,NaN
1698280200838,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0012217305,0.0,0.021547815,0.02633622,0.01436521
1698280200847,0.9816227,0.39025488,9.773131,NaN,NaN,NaN,NaN,NaN,NaN,0.038307227,0.0047884034,0.055066638
1698280200848,NaN,NaN,NaN,0.9744615,0.46290338,9.747129,-0.0012217305,-0.002443461,0.0,NaN,NaN,NaN
1698280200858,0.9696517,0.37349546,9.7324295,0.9744106,0.46134448,9.747209,-0.007330383,0.0036651916,0.0,0.045489833,-0.0023942017,0.021547815
1698280200867,0.9648633,0.4141969,9.725247,0.9757662,0.46174133,9.747054,NaN,NaN,NaN,0.033518825,-0.019153614,-0.016759412
1698280200868,NaN,NaN,NaN,NaN,NaN,NaN,-0.007330383,0.0036651916,0.0,NaN,NaN,NaN
1698280200878,0.9648633,0.35913026,9.7324295,NaN,NaN,NaN,NaN,NaN,NaN,0.02873042,0.021547815,-0.023942016
1698280200877,NaN,NaN,NaN,0.9756106,0.4599611,9.747154,-0.002443461,0.002443461,0.0,NaN,NaN,NaN
1698280200887,0.93373865,0.39264908,9.787497,0.9758553,0.45986333,9.747133,NaN,NaN,NaN,NaN,NaN,NaN
1698280200888,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.004886922,0.0,0.02873042,-0.031124622,-0.016759412
1698280200898,0.93373865,0.40462008,9.77792,0.9753883,0.45986757,9.74718,0.0012217305,0.0,0.0,NaN,NaN,NaN
1698280200897,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.035913024
1698280200908,0.90261406,0.44771573,9.782708,NaN,NaN,NaN,-0.0012217305,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280200907,NaN,NaN,NaN,0.97406864,0.45963255,9.747324,NaN,NaN,NaN,0.0,0.011971008,0.02633622
1698280200918,0.8858546,0.37110126,9.768343,NaN,NaN,NaN,NaN,NaN,NaN,-0.031124622,0.055066638,0.031124622
1698280200917,NaN,NaN,NaN,0.9730321,0.45891795,9.747461,-0.002443461,0.0012217305,0.0,NaN,NaN,NaN
1698280200927,0.9576807,0.33039984,9.8042555,0.97430784,0.45854834,9.747351,NaN,NaN,NaN,-0.047884032,-0.019153614,0.016759412
1698280200928,NaN,NaN,NaN,NaN,NaN,NaN,-0.0012217305,0.002443461,0.0,NaN,NaN,NaN
1698280200937,0.9696517,0.46686932,9.835381,NaN,NaN,NaN,-0.0012217305,0.007330383,0.0,0.021547815,-0.059855044,0.05267244
1698280200938,NaN,NaN,NaN,0.9741277,0.4586055,9.747366,NaN,NaN,NaN,NaN,NaN,NaN
1698280200948,0.89543146,0.4189853,9.816227,NaN,NaN,NaN,0.0,0.0036651916,-0.0012217305,0.033518825,0.074220255,0.08379706
1698280200947,NaN,NaN,NaN,0.973508,0.45974338,9.747375,NaN,NaN,NaN,NaN,NaN,NaN
1698280200958,0.9935937,0.4333505,9.768343,0.97427815,0.46026373,9.7472725,0.0,-0.0012217305,0.0,NaN,NaN,NaN
1698280200957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.038307227,0.02633622,0.06464344
1698280200967,0.94331545,0.39983168,9.753978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280200968,NaN,NaN,NaN,0.9745346,0.45997167,9.747261,-0.002443461,-0.0036651916,0.0,0.059855044,0.04070143,0.016759412
1698280200978,0.93852705,0.39983168,9.801862,0.97389364,0.45899114,9.747371,NaN,NaN,NaN,0.009576807,0.007182605,0.0023942017
1698280200977,NaN,NaN,NaN,NaN,NaN,NaN,-0.0036651916,-0.0036651916,0.0,NaN,NaN,NaN
1698280200987,0.89782566,0.37110126,9.742006,NaN,NaN,NaN,-0.002443461,0.0012217305,0.0,0.0023942017,0.007182605,0.050278235
1698280200988,NaN,NaN,NaN,0.97369707,0.45818383,9.747429,NaN,NaN,NaN,NaN,NaN,NaN
1698280200998,0.9528923,0.4309563,9.835381,0.9744389,0.45839995,9.747344,0.0,0.007330383,-0.0012217305,NaN,NaN,NaN
1698280200997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.035913024,-0.019153614,-0.007182605
1698280201008,0.9696517,0.39504328,9.844957,0.975015,0.45929086,9.747245,NaN,NaN,NaN,0.016759412,0.038307227,0.08379706
1698280201007,NaN,NaN,NaN,NaN,NaN,NaN,0.002443461,0.0036651916,-0.0012217305,NaN,NaN,NaN
1698280201017,0.91937345,0.4141969,9.751583,NaN,NaN,NaN,NaN,NaN,NaN,0.035913024,0.0023942017,0.093373865
1698280201018,NaN,NaN,NaN,0.9738844,0.4583724,9.747401,0.0012217305,0.002443461,0.0,NaN,NaN,NaN
1698280201027,0.89064306,0.37588966,9.78989,0.9733961,0.45929298,9.747407,NaN,NaN,NaN,NaN,NaN,NaN
1698280201028,NaN,NaN,NaN,NaN,NaN,NaN,0.0,-0.0012217305,-0.0012217305,-0.011971008,0.021547815,0.0
1698280201038,0.9672575,0.3854665,9.742006,NaN,NaN,NaN,0.0,-0.002443461,-0.0012217305,-0.04070143,-0.01436521,0.038307227
1698280201037,NaN,NaN,NaN,0.9732964,0.45788845,9.747482,NaN,NaN,NaN,NaN,NaN,NaN
1698280201047,0.91219085,0.37349546,9.830592,0.9732279,0.45764595,9.747501,NaN,NaN,NaN,NaN,NaN,NaN
1698280201048,NaN,NaN,NaN,NaN,NaN,NaN,0.002443461,-0.0061086523,-0.0012217305,0.033518825,-0.0047884034,-0.007182605
1698280201057,0.9552865,0.45010993,9.821015,0.97528803,0.45976302,9.747195,NaN,NaN,NaN,NaN,NaN,NaN
1698280201058,NaN,NaN,NaN,NaN,NaN,NaN,0.002443461,0.0,-0.0012217305,-0.019153614,-0.016759412,0.079008654
1698280201067,0.93373865,0.4333505,9.7803135,0.9753049,0.46053636,9.747157,NaN,NaN,NaN,NaN,NaN,NaN
1698280201068,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,0.0,-0.0012217305,0.019153614,0.05746084,0.06943185
1698280201078,0.94092125,0.46686932,9.78989,0.9754712,0.46175495,9.747083,0.0012217305,-0.004886922,0.0,0.0,0.04070143,0.02873042
1698280201088,0.89303726,0.36631286,9.7563715,0.97505975,0.46092212,9.747164,NaN,NaN,NaN,0.0047884034,0.074220255,0.038307227
1698280201087,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,-0.0036651916,0.0,NaN,NaN,NaN
1698280201098,0.94092125,0.40701428,9.842564,NaN,NaN,NaN,0.0036651916,-0.002443461,-0.0012217305,-0.04070143,-0.023942016,0.0047884034
1698280201097,NaN,NaN,NaN,0.9756408,0.46126705,9.747089,NaN,NaN,NaN,NaN,NaN,NaN
1698280201108,0.94570965,0.45729253,9.859323,NaN,NaN,NaN,0.002443461,0.002443461,-0.0012217305,0.0047884034,0.011971008,0.090979666
1698280201107,NaN,NaN,NaN,0.97511864,0.4611507,9.747147,NaN,NaN,NaN,NaN,NaN,NaN
1698280201118,0.9768343,0.39743748,9.792285,0.97609663,0.4614275,9.747035,0.0,0.0012217305,0.0,NaN,NaN,NaN
1698280201117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.009576807,0.062249243,0.107739076
1698280201128,0.9672575,0.36631286,9.8042555,NaN,NaN,NaN,0.002443461,-0.004886922,0.0,NaN,NaN,NaN
1698280201127,NaN,NaN,NaN,0.9771172,0.46215144,9.7469,NaN,NaN,NaN,0.04070143,0.0023942017,0.04070143
1698280201137,0.93373865,0.4261679,9.770737,NaN,NaN,NaN,NaN,NaN,NaN,0.031124622,-0.02633622,0.05267244
1698280201138,NaN,NaN,NaN,0.97625464,0.4614481,9.747019,0.0,-0.002443461,-0.0012217305,NaN,NaN,NaN
1698280201147,1.0031705,0.36391866,9.864111,NaN,NaN,NaN,0.0,0.0,-0.0012217305,NaN,NaN,NaN
1698280201148,NaN,NaN,NaN,0.9777173,0.4613832,9.746875,NaN,NaN,NaN,0.0,0.031124622,0.019153614
1698280201157,0.93852705,0.3878607,9.8042555,0.97803664,0.4611845,9.746853,NaN,NaN,NaN,NaN,NaN,NaN
1698280201158,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,0.002443461,-0.0012217305,0.06703765,-0.02873042,0.11252748
1698280201168,0.9792285,0.37828386,9.785102,0.97878265,0.460736,9.746799,0.004886922,-0.0012217305,0.0,0.0023942017,-0.0047884034,0.05267244
1698280201178,0.9864111,0.4261679,9.78989,0.97939247,0.46125707,9.746714,NaN,NaN,NaN,0.04309563,-0.01436521,0.033518825
1698280201177,NaN,NaN,NaN,NaN,NaN,NaN,0.004886922,-0.0061086523,0.0,NaN,NaN,NaN
1698280201187,0.9720459,0.44532153,9.751583,0.9815144,0.4638152,9.746378,NaN,NaN,NaN,NaN,NaN,NaN
1698280201188,NaN,NaN,NaN,NaN,NaN,NaN,0.004886922,-0.002443461,-0.0012217305,0.050278235,0.02873042,0.038307227
1698280201198,0.90500826,0.45250413,9.830592,0.98134714,0.4650999,9.746334,NaN,NaN,NaN,0.033518825,0.047884032,0.0
1698280201197,NaN,NaN,NaN,NaN,NaN,NaN,0.007330383,-0.0036651916,0.0,NaN,NaN,NaN
1698280201208,0.91937345,0.38067806,9.801862,0.98143274,0.46542513,9.74631,NaN,NaN,NaN,-0.031124622,0.055066638,0.079008654
1698280201207,NaN,NaN,NaN,NaN,NaN,NaN,0.0036651916,0.0012217305,0.0,NaN,NaN,NaN
1698280201218,0.9648633,0.44771573,9.82341,0.9817728,0.4664896,9.746224,0.0036651916,0.0012217305,0.0,NaN,NaN,NaN
1698280201217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.016759412,-0.016759412,0.050278235
1698280201228,0.93134445,0.45968673,9.82341,0.98161304,0.46770316,9.746183,0.002443461,-0.0012217305,-0.0012217305,0.02633622,0.047884032,0.07182605
1698280201237,0.9552865,0.37110126,9.792285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280201238,NaN,NaN,NaN,0.9811046,0.46604568,9.746313,0.0,0.004886922,0.0,-0.0047884034,0.059855044,0.07182605
1698280201248,0.92895025,0.4381389,9.811439,0.9814439,0.46783024,9.746194,0.0012217305,0.0061086523,0.0,0.016759412,-0.02633622,0.04070143
1698280201257,0.90261406,0.4189853,9.818622,NaN,NaN,NaN,0.002443461,0.0036651916,-0.0012217305,NaN,NaN,NaN
1698280201258,NaN,NaN,NaN,0.98015016,0.46704218,9.746362,NaN,NaN,NaN,-0.007182605,0.038307227,0.059855044
1698280201267,0.9840169,0.36152446,9.787497,NaN,NaN,NaN,0.002443461,-0.002443461,-0.0012217305,NaN,NaN,NaN
1698280201268,NaN,NaN,NaN,0.98036045,0.46632144,9.746375,NaN,NaN,NaN,-0.033518825,0.019153614,0.06703765
1698280201277,0.866701,0.37588966,9.76116,0.97831327,0.46558142,9.746616,NaN,NaN,NaN,NaN,NaN,NaN
1698280201278,NaN,NaN,NaN,NaN,NaN,NaN,0.0,-0.0061086523,-0.0012217305,0.045489833,-0.038307227,0.035913024
1698280201288,0.92655605,0.35913026,9.77792,0.9783269,0.46481583,9.746652,-0.002443461,-0.007330383,-0.0012217305,-0.06943185,-0.023942016,0.009576807
1698280201298,0.9983821,0.4165911,9.7324295,0.98160464,0.46571657,9.746279,NaN,NaN,NaN,-0.009576807,-0.04070143,0.02633622
1698280201297,NaN,NaN,NaN,NaN,NaN,NaN,0.0012217305,-0.0061086523,-0.0012217305,NaN,NaN,NaN
1698280201308,0.9864111,0.38067806,9.80665,0.98298764,0.4655049,9.746149,NaN,NaN,NaN,NaN,NaN,NaN
1698280201307,NaN,NaN,NaN,NaN,NaN,NaN,0.0036651916,-0.002443461,-0.0012217305,0.059855044,0.01436521,-0.016759412
1698280201317,0.9672575,0.39743748,9.847352,NaN,NaN,NaN,NaN,NaN,NaN,0.047884032,-0.019153614,0.055066638
1698280201318,NaN,NaN,NaN,0.98264664,0.46452755,9.74623,0.004886922,0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280201327,0.9672575,0.44532153,9.854534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280201328,NaN,NaN,NaN,0.9833308,0.4655747,9.746111,0.0036651916,0.0,-0.002443461,0.02633622,-0.0023942017,0.095768064
1698280201338,0.94331545,0.34955344,9.77792,NaN,NaN,NaN,0.0,-0.0036651916,-0.0012217305,0.02633622,0.04309563,0.10295067
1698280201337,NaN,NaN,NaN,0.98400664,0.46626475,9.74601,NaN,NaN,NaN,NaN,NaN,NaN
1698280201347,0.9816227,0.36152446,9.77792,NaN,NaN,NaN,0.0,-0.007330383,-0.002443461,NaN,NaN,NaN
1698280201348,NaN,NaN,NaN,0.98507303,0.46537364,9.745945,NaN,NaN,NaN,0.0023942017,-0.050278235,0.02633622
1698280201358,0.89303726,0.36152446,9.82341,NaN,NaN,NaN,NaN,NaN,NaN,0.04070143,-0.038307227,0.02633622
1698280201357,NaN,NaN,NaN,0.9835849,0.4637574,9.746173,0.002443461,-0.009773844,-0.002443461,NaN,NaN,NaN
1698280201368,0.94331545,0.37349546,9.797073,NaN,NaN,NaN,0.002443461,-0.002443461,-0.002443461,NaN,NaN,NaN
1698280201367,NaN,NaN,NaN,0.98433006,0.46324593,9.746121,NaN,NaN,NaN,-0.045489833,-0.038307227,0.07182605
1698280201378,0.9672575,0.39983168,9.785102,0.9856917,0.46337107,9.745978,NaN,NaN,NaN,0.0,-0.02633622,0.045489833
1698280201377,NaN,NaN,NaN,NaN,NaN,NaN,0.002443461,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280201388,0.94810385,0.32800564,9.849746,NaN,NaN,NaN,NaN,NaN,NaN,0.023942016,0.0,0.033518825
1698280201387,NaN,NaN,NaN,0.98699,0.46398813,9.745817,0.002443461,-0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280201397,0.93373865,0.39743748,9.80665,NaN,NaN,NaN,0.002443461,-0.0036651916,-0.002443461,NaN,NaN,NaN
1698280201398,NaN,NaN,NaN,0.9860572,0.46288761,9.745964,NaN,NaN,NaN,0.0047884034,-0.07182605,0.09816227
1698280201408,0.8834604,0.41180268,9.7324295,NaN,NaN,NaN,0.004886922,-0.0061086523,-0.002443461,-0.007182605,-0.0023942017,0.055066638
1698280201407,NaN,NaN,NaN,0.98520535,0.4632521,9.746033,NaN,NaN,NaN,NaN,NaN,NaN
1698280201418,0.92655605,0.3854665,9.785102,0.98523563,0.4630904,9.7460375,0.0036651916,-0.004886922,-0.0012217305,NaN,NaN,NaN
1698280201417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.05746084,0.009576807,-0.016759412
1698280201427,0.9504981,0.4165911,9.7803135,0.98719764,0.4650961,9.745743,NaN,NaN,NaN,-0.01436521,-0.01436521,0.033518825
1698280201428,NaN,NaN,NaN,NaN,NaN,NaN,0.002443461,0.0012217305,-0.0012217305,NaN,NaN,NaN
1698280201438,0.93373865,0.39025488,9.85214,NaN,NaN,NaN,NaN,NaN,NaN,0.007182605,0.01436521,0.02873042
1698280201437,NaN,NaN,NaN,0.9870215,0.46528205,9.745752,0.0061086523,0.004886922,-0.0012217305,NaN,NaN,NaN
1698280201447,0.9672575,0.4141969,9.8042555,0.9869452,0.46605253,9.745723,NaN,NaN,NaN,NaN,NaN,NaN
1698280201448,NaN,NaN,NaN,NaN,NaN,NaN,0.0036651916,0.007330383,-0.0012217305,-0.007182605,-0.009576807,0.10055647
1698280201457,0.9744401,0.45968673,9.792285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280201458,NaN,NaN,NaN,0.9866635,0.4659119,9.745759,0.0036651916,0.0,-0.0012217305,0.023942016,0.011971008,0.05267244
1698280201467,0.90021986,0.37349546,9.787497,NaN,NaN,NaN,0.0012217305,-0.007330383,-0.0012217305,NaN,NaN,NaN
1698280201468,NaN,NaN,NaN,0.985141,0.46558437,9.745928,NaN,NaN,NaN,0.031124622,0.05746084,0.04070143
1698280201478,0.89303726,0.38067806,9.725247,0.9859446,0.46668372,9.745794,NaN,NaN,NaN,-0.04070143,-0.02633622,0.035913024
1698280201477,NaN,NaN,NaN,NaN,NaN,NaN,-0.002443461,-0.007330383,-0.0012217305,NaN,NaN,NaN
1698280201488,0.9744401,0.34715924,9.77792,0.98568726,0.4644686,9.745927,-0.0012217305,-0.008552114,0.0,-0.047884032,-0.019153614,-0.023942016
1698280201497,0.9792285,0.4333505,9.739613,NaN,NaN,NaN,-0.002443461,0.004886922,0.0,NaN,NaN,NaN
1698280201498,NaN,NaN,NaN,0.9870611,0.4646315,9.745779,NaN,NaN,NaN,0.031124622,-0.05267244,0.02633622
1698280201507,0.93613285,0.39504328,9.830592,NaN,NaN,NaN,NaN,NaN,NaN,0.035913024,0.031124622,-0.009576807
1698280201508,NaN,NaN,NaN,0.98815197,0.46522477,9.74564,-0.0012217305,0.004886922,0.0,NaN,NaN,NaN
1698280201518,0.9624691,0.39504328,9.775525,0.98796046,0.46479797,9.74568,-0.0012217305,0.0,0.0012217305,-0.0047884034,-0.0047884034,0.079008654
1698280201528,1.0079589,0.4381389,9.7563715,0.9891594,0.4651218,9.7455435,NaN,NaN,NaN,NaN,NaN,NaN
1698280201527,NaN,NaN,NaN,NaN,NaN,NaN,0.0,-0.002443461,0.0012217305,0.019153614,-0.0047884034,0.023942016
1698280201538,0.9672575,0.4165911,9.763555,NaN,NaN,NaN,-0.0012217305,-0.0012217305,0.0,0.06464344,0.035913024,0.0047884034
1698280201537,NaN,NaN,NaN,0.98973954,0.46513498,9.745483,NaN,NaN,NaN,NaN,NaN,NaN
1698280201548,0.94810385,0.40940848,9.864111,0.98998624,0.46524623,9.745454,NaN,NaN,NaN,0.023942016,0.01436521,0.011971008
1698280201547,NaN,NaN,NaN,NaN,NaN,NaN,-0.0012217305,-0.0012217305,0.0,NaN,NaN,NaN
1698280201558,0.9624691,0.39025488,9.82341,0.9904,0.4649865,9.745424,-0.002443461,-0.0036651916,0.0,0.0047884034,0.007182605,0.11252748
1698280201568,0.8834604,0.39743748,9.718064,0.9899008,0.46470115,9.745488,NaN,NaN,NaN,0.019153614,-0.009576807,0.07182605
1698280201567,NaN,NaN,NaN,NaN,NaN,NaN,-0.0012217305,0.0,0.0,NaN,NaN,NaN
1698280201577,0.9576807,0.37828386,9.737218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280201578,NaN,NaN,NaN,0.9893262,0.46309552,9.745624,0.0,0.002443461,0.0,-0.059855044,-0.0023942017,-0.031124622
1698280201588,0.9528923,0.34476504,9.878476,0.9900736,0.46343288,9.745531,0.0012217305,0.002443461,0.0012217305,0.011971008,-0.021547815,-0.011971008
1698280201598,0.93134445,0.4189853,9.809045,0.98963016,0.46380767,9.745558,NaN,NaN,NaN,0.009576807,-0.055066638,0.12689269
1698280201597,NaN,NaN,NaN,NaN,NaN,NaN,0.002443461,0.002443461,0.0,NaN,NaN,NaN
1698280201608,0.9600749,0.39743748,9.77792,0.98960966,0.46382546,9.74556,0.0,0.0036651916,0.0,-0.009576807,0.016759412,0.05746084
1698280201617,0.92416185,0.37588966,9.787497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698280201618,NaN,NaN,NaN,0.98884255,0.46325502,9.745665,-0.0036651916,0.0012217305,0.0,0.016759412,-0.0023942017,0.02633622
1698280201628,0.94092125,0.48362875,9.854534,0.9887535,0.46411625,9.745632,-0.0061086523,0.0012217305,0.0,-0.016759412,-0.023942016,0.035913024
1698280201638,0.9648633,0.4213795,9.835381,0.9882937,0.4634537,9.74571,-0.0036651916,0.0012217305,0.0,0.0,0.08140286,0.10295067
1698280201648,0.94092125,0.4189853,9.799467,0.9887976,0.46375197,9.7456455,NaN,NaN,NaN,0.021547815,0.021547815,0.08379706
